#log[T] redshift massfrac  log[nh] ne/nh     mu    tcool     Lambdanet   ionf[ 1]   ionf[ 2]   ionf[ 3]   ionf[ 4]   ionf[ 5]   ionf[ 6]   ionf[ 7]   ionf[ 8]   
 6.21   0.00     8.356e-04 -4.000  1.207e+00 0.618 2.109e+09 -1.156e-22  0.000e+00  0.000e+00  1.579e-10  4.574e-07  5.096e-04  3.066e-01  4.879e-01  2.050e-01 
 6.20   0.00     8.356e-04 -4.000  1.207e+00 0.618 2.010e+09 -1.185e-22  0.000e+00  0.000e+00  1.869e-10  5.195e-07  5.536e-04  3.327e-01  4.868e-01  1.799e-01 
 6.19   0.00     8.356e-04 -4.000  1.207e+00 0.618 1.917e+09 -1.214e-22  0.000e+00  0.000e+00  2.216e-10  5.916e-07  6.034e-04  3.623e-01  4.822e-01  1.548e-01 
 6.18   0.00     8.356e-04 -4.000  1.207e+00 0.618 1.832e+09 -1.243e-22  0.000e+00  0.000e+00  2.635e-10  6.762e-07  6.604e-04  3.962e-01  4.734e-01  1.297e-01 
 6.17   0.00     8.356e-04 -4.000  1.207e+00 0.618 1.755e+09 -1.267e-22  0.000e+00  0.000e+00  3.090e-10  7.602e-07  7.091e-04  4.253e-01  4.634e-01  1.107e-01 
 6.16   0.00     8.356e-04 -4.000  1.207e+00 0.618 1.684e+09 -1.290e-22  0.000e+00  0.000e+00  3.605e-10  8.504e-07  7.573e-04  4.542e-01  4.511e-01  9.398e-02 
 6.15   0.00     8.356e-04 -4.000  1.207e+00 0.618 1.617e+09 -1.313e-22  0.000e+00  0.000e+00  4.213e-10  9.534e-07  8.109e-04  4.863e-01  4.351e-01  7.786e-02 
 6.14   0.00     8.356e-04 -4.000  1.207e+00 0.618 1.553e+09 -1.336e-22  0.000e+00  0.000e+00  4.934e-10  1.072e-06  8.717e-04  5.227e-01  4.141e-01  6.227e-02 
 6.13   0.00     8.356e-04 -4.000  1.207e+00 0.618 1.495e+09 -1.356e-22  0.000e+00  0.000e+00  5.711e-10  1.188e-06  9.209e-04  5.522e-01  3.955e-01  5.141e-02 
 6.12   0.00     8.356e-04 -4.000  1.207e+00 0.618 1.441e+09 -1.375e-22  0.000e+00  0.000e+00  6.588e-10  1.314e-06  9.693e-04  5.812e-01  3.756e-01  4.220e-02 
 6.11   0.00     8.356e-04 -4.000  1.207e+00 0.618 1.389e+09 -1.395e-22  0.000e+00  0.000e+00  7.606e-10  1.453e-06  1.023e-03  6.129e-01  3.525e-01  3.360e-02 
 6.10   0.00     8.356e-04 -4.000  1.207e+00 0.618 1.337e+09 -1.415e-22  0.000e+00  0.000e+00  8.795e-10  1.612e-06  1.081e-03  6.483e-01  3.250e-01  2.560e-02 
 6.09   0.00     8.356e-04 -4.000  1.207e+00 0.618 1.291e+09 -1.432e-22  0.000e+00  0.000e+00  1.008e-09  1.768e-06  1.128e-03  6.756e-01  3.028e-01  2.042e-02 
 6.08   0.00     8.356e-04 -4.000  1.207e+00 0.618 1.247e+09 -1.449e-22  0.000e+00  0.000e+00  1.154e-09  1.935e-06  1.174e-03  7.019e-01  2.808e-01  1.620e-02 
 6.07   0.00     8.356e-04 -4.000  1.207e+00 0.618 1.204e+09 -1.467e-22  0.000e+00  0.000e+00  1.320e-09  2.120e-06  1.223e-03  7.302e-01  2.561e-01  1.238e-02 
 6.06   0.00     8.356e-04 -4.000  1.207e+00 0.618 1.162e+09 -1.485e-22  0.000e+00  0.000e+00  1.511e-09  2.325e-06  1.277e-03  7.611e-01  2.286e-01  8.958e-03 
 6.05   0.00     8.356e-04 -4.000  1.207e+00 0.618 1.125e+09 -1.499e-22  0.000e+00  0.000e+00  1.722e-09  2.532e-06  1.320e-03  7.839e-01  2.079e-01  6.903e-03 
 6.04   0.00     8.356e-04 -4.000  1.207e+00 0.618 1.089e+09 -1.513e-22  0.000e+00  0.000e+00  1.961e-09  2.754e-06  1.362e-03  8.053e-01  1.880e-01  5.286e-03 
 6.03   0.00     8.356e-04 -4.000  1.207e+00 0.618 1.055e+09 -1.527e-22  0.000e+00  0.000e+00  2.231e-09  2.997e-06  1.407e-03  8.279e-01  1.668e-01  3.868e-03 
 6.02   0.00     8.356e-04 -4.000  1.207e+00 0.618 1.022e+09 -1.540e-22  0.000e+00  0.000e+00  2.540e-09  3.265e-06  1.454e-03  8.519e-01  1.440e-01  2.654e-03 
 6.01   0.00     8.356e-04 -4.000  1.207e+00 0.618 9.928e+08 -1.549e-22  0.000e+00  0.000e+00  2.889e-09  3.544e-06  1.495e-03  8.687e-01  1.279e-01  1.974e-03 
 6.00   0.00     8.356e-04 -4.000  1.206e+00 0.618 9.660e+08 -1.556e-22  0.000e+00  0.000e+00  3.284e-09  3.846e-06  1.536e-03  8.841e-01  1.129e-01  1.459e-03 
 5.99   0.00     8.356e-04 -4.000  1.206e+00 0.618 9.403e+08 -1.562e-22  0.000e+00  0.000e+00  3.733e-09  4.175e-06  1.579e-03  9.000e-01  9.737e-02  1.022e-03 
 5.98   0.00     8.356e-04 -4.000  1.206e+00 0.618 9.160e+08 -1.567e-22  0.000e+00  0.000e+00  4.244e-09  4.536e-06  1.625e-03  9.164e-01  8.137e-02  6.631e-04 
 5.97   0.00     8.356e-04 -4.000  1.206e+00 0.618 8.950e+08 -1.567e-22  0.000e+00  0.000e+00  4.839e-09  4.930e-06  1.668e-03  9.272e-01  7.060e-02  4.764e-04 
 5.96   0.00     8.356e-04 -4.000  1.206e+00 0.618 8.754e+08 -1.565e-22  0.000e+00  0.000e+00  5.519e-09  5.361e-06  1.714e-03  9.370e-01  6.095e-02  3.398e-04 
 5.95   0.00     8.356e-04 -4.000  1.206e+00 0.618 8.568e+08 -1.563e-22  0.000e+00  0.000e+00  6.297e-09  5.834e-06  1.761e-03  9.468e-01  5.119e-02  2.276e-04 
 5.94   0.00     8.356e-04 -4.000  1.206e+00 0.618 8.389e+08 -1.561e-22  0.000e+00  0.000e+00  7.188e-09  6.353e-06  1.812e-03  9.567e-01  4.138e-02  1.393e-04 
 5.93   0.00     8.356e-04 -4.000  1.206e+00 0.618 8.229e+08 -1.554e-22  0.000e+00  0.000e+00  8.247e-09  6.942e-06  1.867e-03  9.628e-01  3.519e-02  9.685e-05 
 5.92   0.00     8.356e-04 -4.000  1.206e+00 0.618 8.074e+08 -1.548e-22  0.000e+00  0.000e+00  9.477e-09  7.595e-06  1.925e-03  9.683e-01  2.976e-02  6.677e-05 
 5.91   0.00     8.356e-04 -4.000  1.206e+00 0.618 7.918e+08 -1.543e-22  0.000e+00  0.000e+00  1.090e-08  8.320e-06  1.987e-03  9.736e-01  2.436e-02  4.277e-05 
 5.90   0.00     8.356e-04 -4.000  1.206e+00 0.618 7.758e+08 -1.538e-22  0.000e+00  0.000e+00  1.255e-08  9.128e-06  2.054e-03  9.788e-01  1.905e-02  2.453e-05 
 5.89   0.00     8.356e-04 -4.000  1.206e+00 0.618 7.606e+08 -1.534e-22  0.000e+00  0.000e+00  1.454e-08  1.006e-05  2.128e-03  9.819e-01  1.593e-02  1.658e-05 
 5.88   0.00     8.356e-04 -4.000  1.206e+00 0.618 7.447e+08 -1.530e-22  0.000e+00  0.000e+00  1.689e-08  1.111e-05  2.209e-03  9.845e-01  1.323e-02  1.106e-05 
 5.87   0.00     8.356e-04 -4.000  1.206e+00 0.618 7.276e+08 -1.531e-22  0.000e+00  0.000e+00  1.964e-08  1.229e-05  2.297e-03  9.871e-01  1.057e-02  6.773e-06 
 5.86   0.00     8.356e-04 -4.000  1.206e+00 0.618 7.088e+08 -1.536e-22  0.000e+00  0.000e+00  2.288e-08  1.362e-05  2.392e-03  9.896e-01  7.964e-03  3.603e-06 
 5.85   0.00     8.356e-04 -4.000  1.206e+00 0.618 6.904e+08 -1.541e-22  0.000e+00  0.000e+00  2.683e-08  1.518e-05  2.499e-03  9.909e-01  6.576e-03  2.384e-06 
 5.84   0.00     8.356e-04 -4.000  1.206e+00 0.618 6.707e+08 -1.550e-22  0.000e+00  0.000e+00  3.155e-08  1.694e-05  2.615e-03  9.920e-01  5.367e-03  1.542e-06 
 5.83   0.00     8.356e-04 -4.000  1.206e+00 0.618 6.492e+08 -1.565e-22  0.000e+00  0.000e+00  3.717e-08  1.895e-05  2.743e-03  9.930e-01  4.187e-03  9.007e-07 
 5.82   0.00     8.356e-04 -4.000  1.206e+00 0.618 6.256e+08 -1.587e-22  0.000e+00  0.000e+00  4.389e-08  2.126e-05  2.883e-03  9.940e-01  3.028e-03  4.375e-07 
 5.81   0.00     8.356e-04 -4.000  1.206e+00 0.618 6.038e+08 -1.606e-22  0.000e+00  0.000e+00  5.213e-08  2.394e-05  3.037e-03  9.945e-01  2.481e-03  2.859e-07 
 5.80   0.00     8.356e-04 -4.000  1.206e+00 0.618 5.814e+08 -1.631e-22  0.000e+00  0.000e+00  6.206e-08  2.703e-05  3.205e-03  9.948e-01  1.993e-03  1.795e-07 
 5.79   0.00     8.356e-04 -4.000  1.206e+00 0.618 5.580e+08 -1.660e-22  0.000e+00  0.000e+00  7.408e-08  3.060e-05  3.391e-03  9.951e-01  1.518e-03  9.977e-08 
 5.78   0.00     8.356e-04 -4.000  1.206e+00 0.618 5.340e+08 -1.695e-22  0.000e+00  0.000e+00  8.872e-08  3.475e-05  3.595e-03  9.953e-01  1.054e-03  4.427e-08 
 5.77   0.00     8.356e-04 -4.000  1.206e+00 0.618 5.139e+08 -1.721e-22  0.000e+00  0.000e+00  1.066e-07  3.954e-05  3.816e-03  9.953e-01  8.545e-04  2.838e-08 
 5.76   0.00     8.356e-04 -4.000  1.206e+00 0.618 4.945e+08 -1.749e-22  0.000e+00  0.000e+00  1.285e-07  4.512e-05  4.060e-03  9.952e-01  6.756e-04  1.728e-08 
 5.75   0.00     8.356e-04 -4.000  1.206e+00 0.618 4.753e+08 -1.777e-22  0.000e+00  0.000e+00  1.554e-07  5.167e-05  4.330e-03  9.951e-01  5.019e-04  9.114e-09 
 5.74   0.00     8.356e-04 -4.000  1.206e+00 0.618 4.571e+08 -1.806e-22  0.000e+00  1.126e-10  1.887e-07  5.939e-05  4.630e-03  9.950e-01  3.356e-04  3.708e-09 
 5.73   0.00     8.356e-04 -4.000  1.206e+00 0.618 4.422e+08 -1.824e-22  0.000e+00  1.438e-10  2.293e-07  6.823e-05  4.948e-03  9.947e-01  2.677e-04  2.303e-09 
