#log[T] redshift massfrac  log[nh] ne/nh     mu    tcool     Lambdanet   ionf[ 1]   ionf[ 2]   
 4.80   0.00     7.065e-01 -4.000  1.113e+00 0.644 2.983e+07 -3.050e-22  8.184e-05  9.999e-01 
 4.79   0.00     7.065e-01 -4.000  1.110e+00 0.645 3.077e+07 -2.885e-22  8.979e-05  9.999e-01 
 4.78   0.00     7.065e-01 -4.000  1.108e+00 0.646 3.167e+07 -2.736e-22  9.839e-05  9.999e-01 
 4.77   0.00     7.065e-01 -4.000  1.107e+00 0.646 3.245e+07 -2.609e-22  1.075e-04  9.999e-01 
 4.76   0.00     7.065e-01 -4.000  1.105e+00 0.647 3.334e+07 -2.480e-22  1.181e-04  9.999e-01 
 4.75   0.00     7.065e-01 -4.000  1.104e+00 0.647 3.436e+07 -2.351e-22  1.303e-04  9.999e-01 
 4.74   0.00     7.065e-01 -4.000  1.103e+00 0.647 3.528e+07 -2.236e-22  1.436e-04  9.999e-01 
 4.73   0.00     7.065e-01 -4.000  1.103e+00 0.647 3.606e+07 -2.138e-22  1.576e-04  9.998e-01 
 4.72   0.00     7.065e-01 -4.000  1.102e+00 0.648 3.692e+07 -2.040e-22  1.741e-04  9.998e-01 
 4.71   0.00     7.065e-01 -4.000  1.102e+00 0.648 3.788e+07 -1.942e-22  1.936e-04  9.998e-01 
 4.70   0.00     7.065e-01 -4.000  1.101e+00 0.648 3.870e+07 -1.857e-22  2.146e-04  9.998e-01 
 4.69   0.00     7.065e-01 -4.000  1.101e+00 0.648 3.938e+07 -1.783e-22  2.369e-04  9.998e-01 
 4.68   0.00     7.065e-01 -4.000  1.101e+00 0.648 4.012e+07 -1.710e-22  2.633e-04  9.997e-01 
 4.67   0.00     7.065e-01 -4.000  1.100e+00 0.648 4.093e+07 -1.639e-22  2.951e-04  9.997e-01 
 4.66   0.00     7.065e-01 -4.000  1.100e+00 0.648 4.157e+07 -1.576e-22  3.291e-04  9.997e-01 
 4.65   0.00     7.065e-01 -4.000  1.099e+00 0.648 4.208e+07 -1.521e-22  3.654e-04  9.996e-01 
 4.64   0.00     7.065e-01 -4.000  1.099e+00 0.648 4.261e+07 -1.468e-22  4.091e-04  9.996e-01 
 4.63   0.00     7.065e-01 -4.000  1.099e+00 0.649 4.317e+07 -1.415e-22  4.624e-04  9.995e-01 
 4.62   0.00     7.065e-01 -4.000  1.098e+00 0.649 4.355e+07 -1.371e-22  5.191e-04  9.995e-01 
 4.61   0.00     7.065e-01 -4.000  1.097e+00 0.649 4.383e+07 -1.330e-22  5.800e-04  9.994e-01 
 4.60   0.00     7.065e-01 -4.000  1.097e+00 0.649 4.409e+07 -1.292e-22  6.542e-04  9.994e-01 
 4.59   0.00     7.065e-01 -4.000  1.096e+00 0.650 4.430e+07 -1.257e-22  7.466e-04  9.992e-01 
 4.58   0.00     7.065e-01 -4.000  1.094e+00 0.650 4.436e+07 -1.225e-22  8.444e-04  9.992e-01 
 4.57   0.00     7.065e-01 -4.000  1.093e+00 0.650 4.434e+07 -1.197e-22  9.500e-04  9.991e-01 
 4.56   0.00     7.065e-01 -4.000  1.092e+00 0.651 4.424e+07 -1.172e-22  1.081e-03  9.989e-01 
 4.55   0.00     7.065e-01 -4.000  1.089e+00 0.652 4.403e+07 -1.149e-22  1.246e-03  9.987e-01 
 4.54   0.00     7.065e-01 -4.000  1.086e+00 0.652 4.373e+07 -1.130e-22  1.421e-03  9.986e-01 
 4.53   0.00     7.065e-01 -4.000  1.084e+00 0.653 4.337e+07 -1.112e-22  1.611e-03  9.984e-01 
 4.52   0.00     7.065e-01 -4.000  1.080e+00 0.654 4.291e+07 -1.096e-22  1.850e-03  9.981e-01 
 4.51   0.00     7.065e-01 -4.000  1.075e+00 0.656 4.232e+07 -1.083e-22  2.158e-03  9.978e-01 
 4.50   0.00     7.065e-01 -4.000  1.071e+00 0.657 4.169e+07 -1.073e-22  2.482e-03  9.975e-01 
 4.49   0.00     7.065e-01 -4.000  1.066e+00 0.659 4.105e+07 -1.063e-22  2.837e-03  9.972e-01 
 4.48   0.00     7.065e-01 -4.000  1.061e+00 0.660 4.030e+07 -1.055e-22  3.291e-03  9.968e-01 
 4.47   0.00     7.065e-01 -4.000  1.053e+00 0.662 3.940e+07 -1.051e-22  3.892e-03  9.961e-01 
 4.46   0.00     7.065e-01 -4.000  1.046e+00 0.664 3.852e+07 -1.047e-22  4.516e-03  9.955e-01 
 4.45   0.00     7.065e-01 -4.000  1.040e+00 0.667 3.765e+07 -1.043e-22  5.207e-03  9.948e-01 
 4.44   0.00     7.065e-01 -4.000  1.033e+00 0.669 3.666e+07 -1.044e-22  6.106e-03  9.939e-01 
 4.43   0.00     7.065e-01 -4.000  1.024e+00 0.671 3.545e+07 -1.051e-22  7.338e-03  9.927e-01 
 4.42   0.00     7.065e-01 -4.000  1.018e+00 0.674 3.432e+07 -1.057e-22  8.585e-03  9.914e-01 
 4.41   0.00     7.065e-01 -4.000  1.012e+00 0.675 3.322e+07 -1.065e-22  9.987e-03  9.900e-01 
 4.40   0.00     7.065e-01 -4.000  1.006e+00 0.677 3.194e+07 -1.079e-22  1.184e-02  9.881e-01 
 4.39   0.00     7.065e-01 -4.000  9.987e-01 0.679 3.038e+07 -1.105e-22  1.449e-02  9.856e-01 
 4.38   0.00     7.065e-01 -4.000  9.936e-01 0.681 2.906e+07 -1.126e-22  1.709e-02  9.829e-01 
 4.37   0.00     7.065e-01 -4.000  9.887e-01 0.683 2.781e+07 -1.147e-22  2.004e-02  9.800e-01 
 4.36   0.00     7.065e-01 -4.000  9.828e-01 0.684 2.640e+07 -1.177e-22  2.407e-02  9.760e-01 
 4.35   0.00     7.065e-01 -4.000  9.750e-01 0.687 2.472e+07 -1.224e-22  2.992e-02  9.701e-01 
 4.34   0.00     7.065e-01 -4.000  9.684e-01 0.690 2.344e+07 -1.258e-22  3.558e-02  9.644e-01 
 4.33   0.00     7.065e-01 -4.000  9.614e-01 0.692 2.228e+07 -1.288e-22  4.202e-02  9.580e-01 
 4.32   0.00     7.065e-01 -4.000  9.517e-01 0.695 2.102e+07 -1.329e-22  5.094e-02  9.490e-01 
 4.31   0.00     7.065e-01 -4.000  9.378e-01 0.699 1.955e+07 -1.387e-22  6.425e-02  9.357e-01 
 4.30   0.00     7.065e-01 -4.000  9.250e-01 0.704 1.853e+07 -1.420e-22  7.672e-02  9.233e-01 
 4.29   0.00     7.065e-01 -4.000  9.107e-01 0.709 1.769e+07 -1.444e-22  9.089e-02  9.091e-01 
 4.28   0.00     7.065e-01 -4.000  8.908e-01 0.716 1.680e+07 -1.471e-22  1.106e-01  8.894e-01 
 4.27   0.00     7.065e-01 -4.000  8.610e-01 0.727 1.584e+07 -1.503e-22  1.401e-01  8.599e-01 
 4.26   0.00     7.065e-01 -4.000  8.344e-01 0.737 1.530e+07 -1.499e-22  1.666e-01  8.334e-01 
 4.25   0.00     7.065e-01 -4.000  8.051e-01 0.749 1.496e+07 -1.475e-22  1.959e-01  8.041e-01 
 4.24   0.00     7.065e-01 -4.000  7.650e-01 0.765 1.474e+07 -1.432e-22  2.360e-01  7.640e-01 
 4.23   0.00     7.065e-01 -4.000  7.071e-01 0.789 1.472e+07 -1.359e-22  2.937e-01  7.063e-01 
 4.22   0.00     7.065e-01 -4.000  6.597e-01 0.810 1.503e+07 -1.266e-22  3.411e-01  6.589e-01 
 4.21   0.00     7.065e-01 -4.000  6.107e-01 0.834 1.566e+07 -1.154e-22  3.900e-01  6.100e-01 
 4.20   0.00     7.065e-01 -4.000  5.482e-01 0.865 1.685e+07 -1.010e-22  4.525e-01  5.475e-01 
 4.19   0.00     7.065e-01 -4.000  4.658e-01 0.910 1.917e+07 -8.246e-23  5.348e-01  4.652e-01 
 4.18   0.00     7.065e-01 -4.000  4.083e-01 0.945 2.174e+07 -6.846e-23  5.922e-01  4.078e-01 
 4.17   0.00     7.065e-01 -4.000  3.552e-01 0.979 2.526e+07 -5.554e-23  6.453e-01  3.547e-01 
 4.16   0.00     7.065e-01 -4.000  2.942e-01 1.023 3.129e+07 -4.198e-23  7.062e-01  2.938e-01 
 4.15   0.00     7.065e-01 -4.000  2.235e-01 1.077 4.330e+07 -2.816e-23  7.768e-01  2.232e-01 
 4.14   0.00     7.065e-01 -4.000  1.835e-01 1.111 5.566e+07 -2.075e-23  8.168e-01  1.832e-01 
 4.13   0.00     7.065e-01 -4.000  1.501e-01 1.140 7.288e+07 -1.509e-23  8.502e-01  1.498e-01 
 4.12   0.00     7.065e-01 -4.000  1.153e-01 1.173 1.043e+08 -1.001e-23  8.850e-01  1.150e-01 
 4.11   0.00     7.065e-01 -4.000  7.860e-02 1.209 1.753e+08 -5.662e-24  9.217e-01  7.836e-02 
 4.10   0.00     7.065e-01 -4.000  6.176e-02 1.227 2.457e+08 -3.883e-24  9.385e-01  6.154e-02 
 4.09   0.00     7.065e-01 -4.000  4.831e-02 1.242 3.492e+08 -2.638e-24  9.519e-01  4.811e-02 
 4.08   0.00     7.065e-01 -4.000  3.503e-02 1.256 5.513e+08 -1.614e-24  9.651e-01  3.485e-02 
 4.07   0.00     7.065e-01 -4.000  2.178e-02 1.270 1.064e+09 -8.108e-25  9.784e-01  2.162e-02 
 4.06   0.00     7.065e-01 -4.000  1.548e-02 1.278 1.661e+09 -5.026e-25  9.847e-01  1.534e-02 
 4.05   0.00     7.065e-01 -4.000  1.034e-02 1.284 2.795e+09 -2.905e-25  9.898e-01  1.021e-02 
 4.04   0.00     7.065e-01 -4.000  5.706e-03 1.289 5.935e+09 -1.345e-25  9.944e-01  5.589e-03 
 4.03   0.00     7.065e-01 -4.000  2.013e-03 1.293 2.170e+10 -3.735e-26  9.980e-01  1.919e-03 
 4.02   0.00     7.065e-01 -4.000  6.954e-04 1.295 6.893e+10 -1.118e-26  9.994e-01  6.096e-04 
 4.01   0.00     7.065e-01 -4.000  3.792e-04 1.295 1.400e+11 -5.372e-27  9.997e-01  2.947e-04 
 4.00   0.00     7.065e-01 -4.000  2.298e-04 1.295 2.574e+11 -2.794e-27  9.999e-01  1.468e-04 
 3.99   0.00     7.065e-01 -4.000  1.515e-04 1.296 4.539e+11 -1.545e-27  9.999e-01  7.012e-05 
 3.98   0.00     7.065e-01 -4.000  9.801e-05 1.296 7.586e+11 -8.999e-28  1.000e+00  2.037e-05 
 3.97   0.00     7.065e-01 -4.000  5.920e-05 1.296 1.411e+12 -4.680e-28  1.000e+00  0.000e+00 
 3.96   0.00     7.065e-01 -4.000  4.875e-05 1.296 2.017e+12 -3.242e-28  1.000e+00  0.000e+00 
 3.95   0.00     7.065e-01 -4.000  3.853e-05 1.296 3.048e+12 -2.097e-28  1.000e+00  3.338e-10 
 3.94   0.00     7.065e-01 -4.000  3.096e-05 1.296 4.257e+12 -1.467e-28  1.000e+00  1.940e-10 
 3.93   0.00     7.065e-01 -4.000  2.538e-05 1.296 5.800e+12 -1.052e-28  1.000e+00  1.205e-10 
 3.92   0.00     7.065e-01 -4.000  2.111e-05 1.296 7.812e+12 -7.635e-29  1.000e+00  0.000e+00 
 3.91   0.00     7.065e-01 -4.000  1.769e-05 1.296 1.050e+13 -5.555e-29  1.000e+00  0.000e+00 
 3.90   0.00     7.065e-01 -4.000  1.491e-05 1.296 1.342e+13 -4.246e-29  1.000e+00  0.000e+00 
 3.89   0.00     7.065e-01 -4.000  1.261e-05 1.296 1.704e+13 -3.267e-29  1.000e+00  0.000e+00 
